-80.963135 15.772831 11.752851944121584
-80.963135 16.772831 12.027637489230113
-80.963135 17.772831 12.304569885870212
-80.963135 18.772831 12.583511415447434
-80.963135 19.772831 12.864319842583651
-80.963135 20.772831 13.146848547321346
-80.963135 21.772831 13.430946668341463
-80.963135 22.772831 13.716459257078409
-80.963135 23.772831 14.00322744258299
-80.963135 24.772831 14.291088606951373
-80.963135 25.772831 14.579876571104942
-80.963135 26.772831 14.869421790672916
-80.963135 27.772831 15.159551561696631
-80.963135 28.772831 15.450090235841492
-80.963135 29.772831 15.740859444770168
-80.963135 30.772831 16.03167833329854
-80.963135 31.772831 16.322363800924418
-80.963135 32.772831 16.61273075128816
-80.963135 33.772831 16.902592349094476
-80.963135 34.772831 17.191760283995322
-80.963135 35.772831 17.480045040906084
-80.963135 36.772831 17.76725617620005
-80.963135 37.772831 18.053202599200674
-80.963135 38.772831 18.337692858367035
-80.963135 39.772831 18.62053543154489
-80.963135 40.772831 18.901539019634864
-80.963135 41.772831 19.18051284300975
-80.963135 42.772831 19.457266939995318
-80.963135 43.772831 19.731612466713425
-80.963135 44.772831 20.003361997572387
-80.963135 45.772831 20.272329825677872
-80.963135 46.772831 20.538332262428334
-80.963135 47.772831 20.80118793555134
-80.963135 48.772831 21.060718084832423
-80.963135 49.772831 21.316746854785123
-80.963135 50.772831 21.569101583510708
-80.963135 51.772831 21.817613086997966
-80.963135 52.772831 22.06211593811808
-80.963135 53.772831 22.302448739576228
-80.963135 54.772831 22.538454390091196
-80.963135 55.772831 22.769980343085912
-80.963135 56.772831 22.99687885718603
-80.963135 57.772831 23.219007237840415
-80.963135 58.772831 23.43622806939631
-80.963135 59.772831 23.648409436983485
-80.963135 60.772831 23.855425137585136
-80.963135 61.772831 24.05715487969938
-80.963135 62.772831 24.2534844710232
-80.963135 63.772831 24.444305993620866
-80.963135 64.772831 24.629517966071035
-80.963135 65.772831 24.809025492120885
-80.963135 66.772831 24.982740395411433
-80.963135 67.772831 25.15058133987599
-80.963135 68.772831 25.312473935452605
-80.963135 69.772831 25.468350828792367
-80.963135 70.772831 25.618151778687036
